GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41
0500000US34019,34019,"Hunterdon County, New Jersey",46951,437,106519,3055,94.6,0.5,107491,2701,0.8,0.2,61607,5488,0.0,0.1,149167,127733,3.1,0.3,122457,19560,0.1,0.1,-,**,0.8,0.3,47156,46844,0.5,0.2,101328,58648,4.0,0.4,75733,14423,91.5,0.4,108134,2491,0.6,0.2,33832,4858,24.0,0.7,111488,3312,51.9,0.7,127266,5460,23.5,0.6,60904,3093,34329,557,126042,2690,43.8,1.1,132470,4297,56.2,1.1,119893,4096,85.4,1.0,138150,3305,10.7,1.0,59029,3425,3.9,0.6,85455,16591,12622,500,51646,2620,55.5,2.7,41875,5153,48.3,2.8,36951,2654,7.3,1.5,101103,14584,44.5,2.7,67730,7025,36.2,2.9,59392,10492,8.3,1.7,101686,16311,23.6,(X),(X),(X),24.1,(X),(X),(X),20.0,(X),(X),(X)
0500000US34021,34021,"Mercer County, New Jersey",131475,877,74118,1465,66.6,0.5,84614,3077,19.9,0.3,41961,2819,0.1,0.1,25125,32180,8.0,0.3,132254,11763,0.0,0.1,-,**,4.0,0.4,52334,5989,1.3,0.2,63750,11397,11.5,0.4,50620,3555,59.7,0.5,89509,2165,2.3,0.3,33475,5290,32.2,0.5,75933,2158,43.0,0.5,92197,2408,22.6,0.3,50027,2161,88753,1229,94636,1851,45.8,1.0,95963,3742,54.2,1.0,93960,2083,73.7,1.1,115214,2275,19.4,0.9,45345,3717,6.9,0.6,51978,7637,42722,1082,40063,1486,57.5,1.3,37279,2114,48.5,1.4,32362,1799,8.9,0.9,68349,6537,42.5,1.3,46481,4990,34.0,1.5,37979,3267,8.5,0.8,83904,7113,31.1,(X),(X),(X),31.0,(X),(X),(X),29.5,(X),(X),(X)
0500000US34023,34023,"Middlesex County, New Jersey",282182,1049,80118,876,66.5,0.3,73888,1407,9.6,0.2,67695,3469,0.2,0.1,78333,18934,19.3,0.2,110284,2498,0.0,0.1,88849,16389,2.9,0.2,59747,4182,1.5,0.1,75226,8711,15.3,0.3,55222,1643,54.9,0.3,79413,1459,1.8,0.1,32046,3006,35.3,0.3,88057,2052,41.6,0.3,93007,1664,21.3,0.3,47158,1233,204678,1604,93870,1256,47.6,0.6,98993,2728,52.4,0.6,90064,1543,76.4,0.7,107595,1424,17.0,0.6,51711,2173,6.7,0.4,61904,3112,77504,1548,43542,1417,56.1,1.1,35305,1365,48.8,1.2,31975,1213,7.3,0.7,73868,6537,43.9,1.1,55518,2352,34.3,1.1,50110,2099,9.6,0.7,91681,7659,31.6,(X),(X),(X),31.9,(X),(X),(X),29.3,(X),(X),(X)
0500000US34025,34025,"Monmouth County, New Jersey",233730,1112,85605,997,85.6,0.3,89731,1369,6.9,0.3,44940,2584,0.1,0.1,27100,7927,4.2,0.1,123686,8079,0.0,0.1,46750,149129,1.7,0.2,45155,5168,1.3,0.1,58595,7403,7.4,0.3,53510,3295,80.6,0.3,91819,1371,1.4,0.1,33391,7365,27.4,0.4,91011,2188,46.4,0.4,105437,1608,24.8,0.3,51243,1390,162376,1244,107343,1283,44.7,0.6,112276,2691,55.3,0.6,103722,1755,79.2,0.6,123329,1785,15.3,0.5,48949,2775,5.6,0.4,60710,2760,71354,1353,43455,1507,57.4,1.0,36471,1890,50.2,1.1,31819,1388,7.2,0.7,85062,5900,42.6,1.0,54321,2021,34.3,1.0,47322,2423,8.2,0.7,89035,6928,31.9,(X),(X),(X),32.5,(X),(X),(X),29.3,(X),(X),(X)
0500000US34027,34027,"Morris County, New Jersey",179776,936,99142,1213,85.4,0.3,99854,1157,3.2,0.2,71627,9660,0.1,0.1,83125,36369,8.1,0.2,116875,7308,0.0,0.1,-,**,2.3,0.2,62492,5842,0.9,0.2,102614,7587,9.3,0.3,68704,3309,78.8,0.4,102014,1183,0.9,0.2,52385,8419,29.5,0.4,105212,1974,45.8,0.4,117675,2585,23.8,0.3,60191,2302,128869,1269,118325,1570,46.5,0.6,126776,3034,53.5,0.6,112389,2093,83.4,0.7,131431,1986,11.9,0.5,64764,4403,4.8,0.5,84448,6964,50907,1082,54056,1672,57.1,1.2,46519,2156,50.4,1.3,42019,2357,6.7,0.8,96862,4482,42.9,1.2,64781,3431,34.1,1.2,55222,3342,8.8,1.0,103590,9216,28.1,(X),(X),(X),27.9,(X),(X),(X),26.7,(X),(X),(X)
0500000US34029,34029,"Ocean County, New Jersey",221720,1229,61839,718,93.8,0.2,62130,780,2.8,0.2,50740,3005,0.1,0.1,25950,11835,1.4,0.1,78597,14440,0.0,0.1,75556,214364,1.1,0.1,48441,7190,0.8,0.1,60833,16588,5.7,0.2,55715,5808,89.4,0.3,62176,770,1.2,0.2,32691,6428,24.7,0.4,73150,2169,37.9,0.4,83002,1569,36.2,0.3,39986,913,148949,1396,77118,1362,38.6,0.6,78771,3157,61.4,0.6,76365,1640,79.4,0.7,85709,1502,14.7,0.6,46375,1905,5.9,0.4,60786,4312,72771,1364,33122,934,62.0,1.0,28284,1050,56.4,1.1,26432,903,5.6,0.5,64901,4913,38.0,1.0,44669,2087,31.0,1.0,38826,2558,7.0,0.7,76411,8593,30.2,(X),(X),(X),30.9,(X),(X),(X),27.1,(X),(X),(X)
0500000US34031,34031,"Passaic County, New Jersey",162097,916,59513,1285,69.6,0.6,70409,1817,12.9,0.3,33710,1773,0.3,0.1,52333,18105,4.3,0.2,94811,6619,0.0,0.1,-,**,10.0,0.5,34382,2897,2.8,0.3,41015,5197,31.7,0.5,40233,1251,51.2,0.5,81006,1454,1.7,0.2,32525,5172,33.6,0.5,55498,2373,43.1,0.5,76573,2037,21.6,0.4,41180,1736,118219,1298,69341,1709,47.5,1.0,58506,3285,52.5,1.0,78651,1905,66.3,1.0,91169,2682,25.4,0.8,32938,1588,8.3,0.5,48759,5240,43878,1171,33111,1744,55.2,1.5,27791,2259,49.6,1.4,24805,1465,5.6,0.7,71468,8185,44.8,1.5,40822,2739,37.0,1.5,34140,2220,7.8,1.0,88573,9823,35.8,(X),(X),(X),36.9,(X),(X),(X),29.9,(X),(X),(X)
0500000US34033,34033,"Salem County, New Jersey",24665,333,60768,2502,83.0,0.9,65803,1892,13.7,0.8,31015,3392,0.3,0.2,20000,12430,0.9,0.2,92593,31171,0.0,0.1,-,**,1.1,0.3,34500,7324,1.0,0.3,41964,38465,4.5,0.5,41591,7173,80.0,0.8,67171,1965,1.9,0.5,21821,13588,28.4,0.8,69149,4797,42.6,1.2,74386,3994,27.1,0.8,41121,3037,16930,391,73770,2701,41.3,1.8,72572,4269,58.7,1.8,74930,3859,71.0,1.9,89529,4412,21.7,1.8,30142,4432,7.3,1.2,50324,9663,7735,379,32163,3296,52.5,2.7,23718,2306,46.0,3.0,21727,1968,6.6,1.6,65581,15451,47.5,2.7,44636,4359,38.1,3.0,40223,3182,9.3,1.9,67917,13767,32.2,(X),(X),(X),32.7,(X),(X),(X),29.2,(X),(X),(X)
0500000US34035,34035,"Somerset County, New Jersey",115941,655,100903,1388,74.1,0.6,100375,1618,8.3,0.3,76863,5673,0.1,0.1,42115,6746,13.3,0.3,135520,6869,0.0,0.1,-,**,3.0,0.4,67837,13014,1.1,0.2,103359,11578,10.3,0.4,71971,8217,67.1,0.6,103741,2089,0.9,0.2,49013,10347,30.8,0.6,107500,3252,46.8,0.6,119065,3292,21.4,0.5,57725,2836,84439,997,119475,2363,48.7,0.8,126714,4606,51.3,0.8,113652,3426,82.6,1.0,134717,3423,13.3,0.8,63956,3277,4.1,0.5,66921,3870,31502,1073,54009,2316,59.0,1.6,46611,2330,52.4,1.6,42980,2273,6.6,1.0,104656,8827,41.0,1.6,65067,4026,33.1,1.8,57819,4996,7.9,1.2,106420,14393,36.5,(X),(X),(X),36.6,(X),(X),(X),34.8,(X),(X),(X)
0500000US34037,34037,"Sussex County, New Jersey",54248,515,87397,2020,95.6,0.4,87258,2079,1.5,0.2,82835,33846,0.1,0.1,110556,10591,1.4,0.2,121042,35123,0.0,0.1,-,**,0.7,0.3,56776,38946,0.8,0.3,97656,60358,5.1,0.4,84479,16404,91.5,0.5,87203,1982,1.1,0.3,31958,6494,27.6,0.6,96707,4247,49.7,0.7,98157,2607,21.5,0.5,54970,2763,40051,597,100713,2125,42.4,1.1,104986,3784,57.6,1.1,96438,2899,81.4,1.1,110241,2386,12.9,0.9,53378,3303,5.7,0.7,74775,7124,14197,631,44737,3111,50.8,2.2,36648,2891,43.5,1.9,31854,2570,7.3,1.5,88550,16934,49.2,2.2,52942,3547,38.7,2.3,47051,5223,10.4,1.6,82292,26002,28.3,(X),(X),(X),29.2,(X),(X),(X),24.3,(X),(X),(X)
0500000US34039,34039,"Union County, New Jersey",185688,977,69396,1269,61.2,0.5,81946,1835,22.1,0.3,53018,1843,0.2,0.1,35370,21625,4.4,0.2,111549,12349,0.0,0.1,105179,101872,10.7,0.5,45968,2062,1.3,0.2,65928,5266,23.7,0.4,50299,2098,49.0,0.4,91154,2245,1.5,0.2,39698,6454,33.7,0.4,70177,2130,43.1,0.4,85392,2292,21.8,0.4,44770,1580,132464,1348,83390,1636,48.9,0.7,76434,2530,51.1,0.7,88237,1730,69.4,0.8,107378,2041,22.5,0.7,42080,1819,8.1,0.6,50894,2679,53224,1290,37898,1283,56.6,1.2,32784,1819,50.9,1.1,30306,1470,5.7,0.7,74338,6735,43.4,1.2,44840,2190,34.8,1.3,39263,1772,8.6,0.8,75645,6443,35.2,(X),(X),(X),35.1,(X),(X),(X),32.7,(X),(X),(X)
0500000US34041,34041,"Warren County, New Jersey",41548,459,70934,1742,92.0,0.6,71904,1882,3.0,0.2,78882,33245,0.2,0.2,30150,17594,1.9,0.2,71083,24073,0.0,0.1,-,**,1.7,0.5,54886,5272,1.1,0.3,60134,12035,5.1,0.5,53433,4185,88.7,0.6,72255,1930,1.7,0.4,26786,11113,28.9,0.7,80488,4807,46.4,0.8,84369,2749,23.0,0.7,43182,2420,28982,572,86205,2158,43.6,1.3,89746,2682,56.4,1.3,82677,3386,79.3,1.6,98024,2294,15.0,1.4,44069,6245,5.7,0.9,55469,4291,12566,634,41742,3698,55.7,2.7,34851,2651,48.1,2.7,31217,1950,7.5,1.4,74100,13894,44.3,2.7,47741,4232,34.5,2.3,43108,3687,9.9,1.9,65528,10390,26.3,(X),(X),(X),26.1,(X),(X),(X),25.2,(X),(X),(X)
